_id,videoFile,title,description,thumbnail,duration,status,section,owner,createdAt,updatedAt,__v
66e2e021ce0d26e4e8b3f82a,Gjbr21JLfgg,Promise async and await in javascript,"Welcome to a youtube channel dedicated to programming and coding related tutorials. We talk about tech, write code, discuss about cloud and devops. That’s what we do all day, all year. We roll out a lot of series and videos on our channel.  All the learning resources such as code files, documentations, articles and community discussions are available on our website:  https://chaicode.com/  You can find our discord link, github link etc on the above website.   Twitter/X link: https://x.com/hiteshdotcom Discord link: https://hitesh.ai/discord  Learn React with 10 projects: https://www.youtube.com/watch?v=eCU7FfMl5WU&list=PLRAV69dS1uWQos1M1xP6LWN6C-lZvpkmq  Learn Docker: https://youtu.be/rr9cI4u1_88?si=fSK00PNOt0gqBXp6  Learn Kubernetes: https://www.youtube.com/watch?v=7XDeI5fyj3w  How does a browser works: https://youtu.be/5rLFYtXHo9s?si=UW1HrwGUzkk4E7qh  How nodejs works: https://youtu.be/ooBxSg1Cl1w?si=Ks6Wih1smJZSDz4V  Learn Redux-toolkit: https://www.youtube.com/watch?v=pX0SBJF01EU  Learn NextJS: https://www.youtube.com/watch?v=iPGXk-i-VYU&list=PLRAV69dS1uWR7KF-zV6YPYtKYEHENETyE  Learn Typescript: https://www.youtube.com/watch?v=j89BvWz8Eag&list=PLRAV69dS1uWRPSfKzwZsIm-Axxq-LxqhW  Learn Javascript: https://www.youtube.com/watch?v=2md4HQNRqJA&list=PLRAV69dS1uWSxUIk5o3vQY2-_VKsOpXLD  Learn React Native: https://www.youtube.com/watch?v=kGtEax1WQFg&list=PLRAV69dS1uWSjBBJ-egNNOd4mdblt1P4c  Learn Zustand: https://www.youtube.com/watch?v=KCr-UNsM3vA&list=PLRAV69dS1uWQMXekDgw7fRAsHmsbKWkwu  Learn Golang: https://www.youtube.com/watch?v=X4q1OM0voO0&list=PLRAV69dS1uWSR89FRQGZ6q9BR2b44Tr9N",https://i.ytimg.com/vi/Gjbr21JLfgg/sddefault.jpg,699,private,66e2e01fce0d26e4e8b3f80a,66b5a6c2cd3c10208dfc5289,2024-09-12T12:35:45.430Z,2024-09-12T12:35:45.430Z,0
66e2e022ce0d26e4e8b3f838,wjbsRjf8QN8,How to Handle API in javascript,"Welcome to a youtube channel dedicated to programming and coding related tutorials. We talk about tech, write code, discuss about cloud and devops. That’s what we do all day, all year. We roll out a lot of series and videos on our channel.  All the learning resources such as code files, documentations, articles and community discussions are available on our website:  https://chaicode.com/  You can find our discord link, github link etc on the above website.   Twitter/X link: https://x.com/hiteshdotcom Discord link: https://hitesh.ai/discord  Learn React with 10 projects: https://www.youtube.com/watch?v=eCU7FfMl5WU&list=PLRAV69dS1uWQos1M1xP6LWN6C-lZvpkmq  Learn Docker: https://youtu.be/rr9cI4u1_88?si=fSK00PNOt0gqBXp6  Learn Kubernetes: https://www.youtube.com/watch?v=7XDeI5fyj3w  How does a browser works: https://youtu.be/5rLFYtXHo9s?si=UW1HrwGUzkk4E7qh  How nodejs works: https://youtu.be/ooBxSg1Cl1w?si=Ks6Wih1smJZSDz4V  Learn Redux-toolkit: https://www.youtube.com/watch?v=pX0SBJF01EU  Learn NextJS: https://www.youtube.com/watch?v=iPGXk-i-VYU&list=PLRAV69dS1uWR7KF-zV6YPYtKYEHENETyE  Learn Typescript: https://www.youtube.com/watch?v=j89BvWz8Eag&list=PLRAV69dS1uWRPSfKzwZsIm-Axxq-LxqhW  Learn Javascript: https://www.youtube.com/watch?v=2md4HQNRqJA&list=PLRAV69dS1uWSxUIk5o3vQY2-_VKsOpXLD  Learn React Native: https://www.youtube.com/watch?v=kGtEax1WQFg&list=PLRAV69dS1uWSjBBJ-egNNOd4mdblt1P4c  Learn Zustand: https://www.youtube.com/watch?v=KCr-UNsM3vA&list=PLRAV69dS1uWQMXekDgw7fRAsHmsbKWkwu  Learn Golang: https://www.youtube.com/watch?v=X4q1OM0voO0&list=PLRAV69dS1uWSR89FRQGZ6q9BR2b44Tr9N",https://i.ytimg.com/vi/wjbsRjf8QN8/sddefault.jpg,989,private,66e2e01fce0d26e4e8b3f80a,66b5a6c2cd3c10208dfc5289,2024-09-12T12:35:46.268Z,2024-09-12T12:35:46.268Z,0
66e2e023ce0d26e4e8b3f846,ksV07bvCR3c,Get to know game files,"Welcome to a youtube channel dedicated to programming and coding related tutorials. We talk about tech, write code, discuss about cloud and devops. That’s what we do all day, all year. We roll out a lot of series and videos on our channel.  All the learning resources such as code files, documentations, articles and community discussions are available on our website:  https://chaicode.com/  You can find our discord link, github link etc on the above website.   Twitter/X link: https://x.com/hiteshdotcom Discord link: https://hitesh.ai/discord  Learn React with 10 projects: https://www.youtube.com/watch?v=eCU7FfMl5WU&list=PLRAV69dS1uWQos1M1xP6LWN6C-lZvpkmq  Learn Docker: https://youtu.be/rr9cI4u1_88?si=fSK00PNOt0gqBXp6  Learn Kubernetes: https://www.youtube.com/watch?v=7XDeI5fyj3w  How does a browser works: https://youtu.be/5rLFYtXHo9s?si=UW1HrwGUzkk4E7qh  How nodejs works: https://youtu.be/ooBxSg1Cl1w?si=Ks6Wih1smJZSDz4V  Learn Redux-toolkit: https://www.youtube.com/watch?v=pX0SBJF01EU  Learn NextJS: https://www.youtube.com/watch?v=iPGXk-i-VYU&list=PLRAV69dS1uWR7KF-zV6YPYtKYEHENETyE  Learn Typescript: https://www.youtube.com/watch?v=j89BvWz8Eag&list=PLRAV69dS1uWRPSfKzwZsIm-Axxq-LxqhW  Learn Javascript: https://www.youtube.com/watch?v=2md4HQNRqJA&list=PLRAV69dS1uWSxUIk5o3vQY2-_VKsOpXLD  Learn React Native: https://www.youtube.com/watch?v=kGtEax1WQFg&list=PLRAV69dS1uWSjBBJ-egNNOd4mdblt1P4c  Learn Zustand: https://www.youtube.com/watch?v=KCr-UNsM3vA&list=PLRAV69dS1uWQMXekDgw7fRAsHmsbKWkwu  Learn Golang: https://www.youtube.com/watch?v=X4q1OM0voO0&list=PLRAV69dS1uWSR89FRQGZ6q9BR2b44Tr9N",https://i.ytimg.com/vi/ksV07bvCR3c/sddefault.jpg,335,private,66e2e01fce0d26e4e8b3f80a,66b5a6c2cd3c10208dfc5289,2024-09-12T12:35:47.678Z,2024-09-12T12:35:47.678Z,0
66e2e024ce0d26e4e8b3f858,K0KQP7qfrYo,Logic of game | javascript,"Welcome to a youtube channel dedicated to programming and coding related tutorials. We talk about tech, write code, discuss about cloud and devops. That’s what we do all day, all year. We roll out a lot of series and videos on our channel.  All the learning resources such as code files, documentations, articles and community discussions are available on our website:  https://chaicode.com/  You can find our discord link, github link etc on the above website.   Twitter/X link: https://x.com/hiteshdotcom Discord link: https://hitesh.ai/discord  Learn React with 10 projects: https://www.youtube.com/watch?v=eCU7FfMl5WU&list=PLRAV69dS1uWQos1M1xP6LWN6C-lZvpkmq  Learn Docker: https://youtu.be/rr9cI4u1_88?si=fSK00PNOt0gqBXp6  Learn Kubernetes: https://www.youtube.com/watch?v=7XDeI5fyj3w  How does a browser works: https://youtu.be/5rLFYtXHo9s?si=UW1HrwGUzkk4E7qh  How nodejs works: https://youtu.be/ooBxSg1Cl1w?si=Ks6Wih1smJZSDz4V  Learn Redux-toolkit: https://www.youtube.com/watch?v=pX0SBJF01EU  Learn NextJS: https://www.youtube.com/watch?v=iPGXk-i-VYU&list=PLRAV69dS1uWR7KF-zV6YPYtKYEHENETyE  Learn Typescript: https://www.youtube.com/watch?v=j89BvWz8Eag&list=PLRAV69dS1uWRPSfKzwZsIm-Axxq-LxqhW  Learn Javascript: https://www.youtube.com/watch?v=2md4HQNRqJA&list=PLRAV69dS1uWSxUIk5o3vQY2-_VKsOpXLD  Learn React Native: https://www.youtube.com/watch?v=kGtEax1WQFg&list=PLRAV69dS1uWSjBBJ-egNNOd4mdblt1P4c  Learn Zustand: https://www.youtube.com/watch?v=KCr-UNsM3vA&list=PLRAV69dS1uWQMXekDgw7fRAsHmsbKWkwu  Learn Golang: https://www.youtube.com/watch?v=X4q1OM0voO0&list=PLRAV69dS1uWSR89FRQGZ6q9BR2b44Tr9N",https://i.ytimg.com/vi/K0KQP7qfrYo/sddefault.jpg,1444,private,66e2e024ce0d26e4e8b3f854,66b5a6c2cd3c10208dfc5289,2024-09-12T12:35:48.629Z,2024-09-12T12:35:48.629Z,0
66e2e025ce0d26e4e8b3f866,ZqOUYVjllVE,Fixing the bug in game | Javascript,"Welcome to a youtube channel dedicated to programming and coding related tutorials. We talk about tech, write code, discuss about cloud and devops. That’s what we do all day, all year. We roll out a lot of series and videos on our channel.  All the learning resources such as code files, documentations, articles and community discussions are available on our website:  https://chaicode.com/  You can find our discord link, github link etc on the above website.   Twitter/X link: https://x.com/hiteshdotcom Discord link: https://hitesh.ai/discord  Learn React with 10 projects: https://www.youtube.com/watch?v=eCU7FfMl5WU&list=PLRAV69dS1uWQos1M1xP6LWN6C-lZvpkmq  Learn Docker: https://youtu.be/rr9cI4u1_88?si=fSK00PNOt0gqBXp6  Learn Kubernetes: https://www.youtube.com/watch?v=7XDeI5fyj3w  How does a browser works: https://youtu.be/5rLFYtXHo9s?si=UW1HrwGUzkk4E7qh  How nodejs works: https://youtu.be/ooBxSg1Cl1w?si=Ks6Wih1smJZSDz4V  Learn Redux-toolkit: https://www.youtube.com/watch?v=pX0SBJF01EU  Learn NextJS: https://www.youtube.com/watch?v=iPGXk-i-VYU&list=PLRAV69dS1uWR7KF-zV6YPYtKYEHENETyE  Learn Typescript: https://www.youtube.com/watch?v=j89BvWz8Eag&list=PLRAV69dS1uWRPSfKzwZsIm-Axxq-LxqhW  Learn Javascript: https://www.youtube.com/watch?v=2md4HQNRqJA&list=PLRAV69dS1uWSxUIk5o3vQY2-_VKsOpXLD  Learn React Native: https://www.youtube.com/watch?v=kGtEax1WQFg&list=PLRAV69dS1uWSjBBJ-egNNOd4mdblt1P4c  Learn Zustand: https://www.youtube.com/watch?v=KCr-UNsM3vA&list=PLRAV69dS1uWQMXekDgw7fRAsHmsbKWkwu  Learn Golang: https://www.youtube.com/watch?v=X4q1OM0voO0&list=PLRAV69dS1uWSR89FRQGZ6q9BR2b44Tr9N",https://i.ytimg.com/vi/ZqOUYVjllVE/sddefault.jpg,216,private,66e2e024ce0d26e4e8b3f854,66b5a6c2cd3c10208dfc5289,2024-09-12T12:35:49.827Z,2024-09-12T12:35:49.827Z,0
66e2e026ce0d26e4e8b3f874,YwHJCTXg6Es,What is new in Javascript 2021,"Welcome to a youtube channel dedicated to programming and coding related tutorials. We talk about tech, write code, discuss about cloud and devops. That’s what we do all day, all year. We roll out a lot of series and videos on our channel.  All the learning resources such as code files, documentations, articles and community discussions are available on our website:  https://chaicode.com/  You can find our discord link, github link etc on the above website.   Twitter/X link: https://x.com/hiteshdotcom Discord link: https://hitesh.ai/discord  Learn React with 10 projects: https://www.youtube.com/watch?v=eCU7FfMl5WU&list=PLRAV69dS1uWQos1M1xP6LWN6C-lZvpkmq  Learn Docker: https://youtu.be/rr9cI4u1_88?si=fSK00PNOt0gqBXp6  Learn Kubernetes: https://www.youtube.com/watch?v=7XDeI5fyj3w  How does a browser works: https://youtu.be/5rLFYtXHo9s?si=UW1HrwGUzkk4E7qh  How nodejs works: https://youtu.be/ooBxSg1Cl1w?si=Ks6Wih1smJZSDz4V  Learn Redux-toolkit: https://www.youtube.com/watch?v=pX0SBJF01EU  Learn NextJS: https://www.youtube.com/watch?v=iPGXk-i-VYU&list=PLRAV69dS1uWR7KF-zV6YPYtKYEHENETyE  Learn Typescript: https://www.youtube.com/watch?v=j89BvWz8Eag&list=PLRAV69dS1uWRPSfKzwZsIm-Axxq-LxqhW  Learn Javascript: https://www.youtube.com/watch?v=2md4HQNRqJA&list=PLRAV69dS1uWSxUIk5o3vQY2-_VKsOpXLD  Learn React Native: https://www.youtube.com/watch?v=kGtEax1WQFg&list=PLRAV69dS1uWSjBBJ-egNNOd4mdblt1P4c  Learn Zustand: https://www.youtube.com/watch?v=KCr-UNsM3vA&list=PLRAV69dS1uWQMXekDgw7fRAsHmsbKWkwu  Learn Golang: https://www.youtube.com/watch?v=X4q1OM0voO0&list=PLRAV69dS1uWSR89FRQGZ6q9BR2b44Tr9N",https://i.ytimg.com/vi/YwHJCTXg6Es/sddefault.jpg,968,private,66e2e024ce0d26e4e8b3f854,66b5a6c2cd3c10208dfc5289,2024-09-12T12:35:50.627Z,2024-09-12T12:35:50.627Z,0
66e2e027ce0d26e4e8b3f882,Ex652LPfUdA,Why iife appears in javascript interviews,"Welcome to a youtube channel dedicated to programming and coding related tutorials. We talk about tech, write code, discuss about cloud and devops. That’s what we do all day, all year. We roll out a lot of series and videos on our channel.  All the learning resources such as code files, documentations, articles and community discussions are available on our website:  https://chaicode.com/  You can find our discord link, github link etc on the above website.   Twitter/X link: https://x.com/hiteshdotcom Discord link: https://hitesh.ai/discord  Learn React with 10 projects: https://www.youtube.com/watch?v=eCU7FfMl5WU&list=PLRAV69dS1uWQos1M1xP6LWN6C-lZvpkmq  Learn Docker: https://youtu.be/rr9cI4u1_88?si=fSK00PNOt0gqBXp6  Learn Kubernetes: https://www.youtube.com/watch?v=7XDeI5fyj3w  How does a browser works: https://youtu.be/5rLFYtXHo9s?si=UW1HrwGUzkk4E7qh  How nodejs works: https://youtu.be/ooBxSg1Cl1w?si=Ks6Wih1smJZSDz4V  Learn Redux-toolkit: https://www.youtube.com/watch?v=pX0SBJF01EU  Learn NextJS: https://www.youtube.com/watch?v=iPGXk-i-VYU&list=PLRAV69dS1uWR7KF-zV6YPYtKYEHENETyE  Learn Typescript: https://www.youtube.com/watch?v=j89BvWz8Eag&list=PLRAV69dS1uWRPSfKzwZsIm-Axxq-LxqhW  Learn Javascript: https://www.youtube.com/watch?v=2md4HQNRqJA&list=PLRAV69dS1uWSxUIk5o3vQY2-_VKsOpXLD  Learn React Native: https://www.youtube.com/watch?v=kGtEax1WQFg&list=PLRAV69dS1uWSjBBJ-egNNOd4mdblt1P4c  Learn Zustand: https://www.youtube.com/watch?v=KCr-UNsM3vA&list=PLRAV69dS1uWQMXekDgw7fRAsHmsbKWkwu  Learn Golang: https://www.youtube.com/watch?v=X4q1OM0voO0&list=PLRAV69dS1uWSR89FRQGZ6q9BR2b44Tr9N",https://i.ytimg.com/vi/Ex652LPfUdA/sddefault.jpg,807,private,66e2e024ce0d26e4e8b3f854,66b5a6c2cd3c10208dfc5289,2024-09-12T12:35:51.627Z,2024-09-12T12:35:51.627Z,0
66e2e028ce0d26e4e8b3f890,DlYlFpGEghQ,Quirky Behaviour of javascript,"Welcome to a youtube channel dedicated to programming and coding related tutorials. We talk about tech, write code, discuss about cloud and devops. That’s what we do all day, all year. We roll out a lot of series and videos on our channel.  All the learning resources such as code files, documentations, articles and community discussions are available on our website:  https://chaicode.com/  You can find our discord link, github link etc on the above website.   Twitter/X link: https://x.com/hiteshdotcom Discord link: https://hitesh.ai/discord  Learn React with 10 projects: https://www.youtube.com/watch?v=eCU7FfMl5WU&list=PLRAV69dS1uWQos1M1xP6LWN6C-lZvpkmq  Learn Docker: https://youtu.be/rr9cI4u1_88?si=fSK00PNOt0gqBXp6  Learn Kubernetes: https://www.youtube.com/watch?v=7XDeI5fyj3w  How does a browser works: https://youtu.be/5rLFYtXHo9s?si=UW1HrwGUzkk4E7qh  How nodejs works: https://youtu.be/ooBxSg1Cl1w?si=Ks6Wih1smJZSDz4V  Learn Redux-toolkit: https://www.youtube.com/watch?v=pX0SBJF01EU  Learn NextJS: https://www.youtube.com/watch?v=iPGXk-i-VYU&list=PLRAV69dS1uWR7KF-zV6YPYtKYEHENETyE  Learn Typescript: https://www.youtube.com/watch?v=j89BvWz8Eag&list=PLRAV69dS1uWRPSfKzwZsIm-Axxq-LxqhW  Learn Javascript: https://www.youtube.com/watch?v=2md4HQNRqJA&list=PLRAV69dS1uWSxUIk5o3vQY2-_VKsOpXLD  Learn React Native: https://www.youtube.com/watch?v=kGtEax1WQFg&list=PLRAV69dS1uWSjBBJ-egNNOd4mdblt1P4c  Learn Zustand: https://www.youtube.com/watch?v=KCr-UNsM3vA&list=PLRAV69dS1uWQMXekDgw7fRAsHmsbKWkwu  Learn Golang: https://www.youtube.com/watch?v=X4q1OM0voO0&list=PLRAV69dS1uWSR89FRQGZ6q9BR2b44Tr9N",https://i.ytimg.com/vi/DlYlFpGEghQ/sddefault.jpg,396,private,66e2e024ce0d26e4e8b3f854,66b5a6c2cd3c10208dfc5289,2024-09-12T12:35:52.511Z,2024-09-12T12:35:52.511Z,0
66e2e0ebce0d26e4e8b3f8e2,fnbOLnGGxYk,Tailwind series launch,"Welcome to a youtube channel dedicated to programming and coding related tutorials. We talk about tech, write code, discuss about cloud and devops. That’s what we do all day, all year. We roll out a lot of series and videos on our channel.  All the learning resources such as code files, documentations, articles and community discussions are available on our website:  https://chaicode.com/  You can find our discord link, github link etc on the above website.   Twitter/X link: https://x.com/hiteshdotcom Discord link: https://hitesh.ai/discord  Learn React with 10 projects: https://www.youtube.com/watch?v=eCU7FfMl5WU&list=PLRAV69dS1uWQos1M1xP6LWN6C-lZvpkmq  Learn Docker: https://youtu.be/rr9cI4u1_88?si=fSK00PNOt0gqBXp6  Learn Kubernetes: https://www.youtube.com/watch?v=7XDeI5fyj3w  How does a browser works: https://youtu.be/5rLFYtXHo9s?si=UW1HrwGUzkk4E7qh  How nodejs works: https://youtu.be/ooBxSg1Cl1w?si=Ks6Wih1smJZSDz4V  Learn Redux-toolkit: https://www.youtube.com/watch?v=pX0SBJF01EU  Learn NextJS: https://www.youtube.com/watch?v=iPGXk-i-VYU&list=PLRAV69dS1uWR7KF-zV6YPYtKYEHENETyE  Learn Typescript: https://www.youtube.com/watch?v=j89BvWz8Eag&list=PLRAV69dS1uWRPSfKzwZsIm-Axxq-LxqhW  Learn Javascript: https://www.youtube.com/watch?v=2md4HQNRqJA&list=PLRAV69dS1uWSxUIk5o3vQY2-_VKsOpXLD  Learn React Native: https://www.youtube.com/watch?v=kGtEax1WQFg&list=PLRAV69dS1uWSjBBJ-egNNOd4mdblt1P4c  Learn Zustand: https://www.youtube.com/watch?v=KCr-UNsM3vA&list=PLRAV69dS1uWQMXekDgw7fRAsHmsbKWkwu  Learn Golang: https://www.youtube.com/watch?v=X4q1OM0voO0&list=PLRAV69dS1uWSR89FRQGZ6q9BR2b44Tr9N",https://i.ytimg.com/vi/fnbOLnGGxYk/sddefault.jpg,999,private,66e2e0ebce0d26e4e8b3f8de,66b5a6c2cd3c10208dfc5289,2024-09-12T12:39:07.468Z,2024-09-12T12:39:07.468Z,0
66e2e0edce0d26e4e8b3f8ee,rbSPe1tJowY,Tailwind CSS Crash Course,"Welcome to a youtube channel dedicated to programming and coding related tutorials. We talk about tech, write code, discuss about cloud and devops. That’s what we do all day, all year. We roll out a lot of series and videos on our channel.  All the learning resources such as code files, documentations, articles and community discussions are available on our website:  https://chaicode.com/  You can find our discord link, github link etc on the above website.   Twitter/X link: https://x.com/hiteshdotcom Discord link: https://hitesh.ai/discord  Learn React with 10 projects: https://www.youtube.com/watch?v=eCU7FfMl5WU&list=PLRAV69dS1uWQos1M1xP6LWN6C-lZvpkmq  Learn Docker: https://youtu.be/rr9cI4u1_88?si=fSK00PNOt0gqBXp6  Learn Kubernetes: https://www.youtube.com/watch?v=7XDeI5fyj3w  How does a browser works: https://youtu.be/5rLFYtXHo9s?si=UW1HrwGUzkk4E7qh  How nodejs works: https://youtu.be/ooBxSg1Cl1w?si=Ks6Wih1smJZSDz4V  Learn Redux-toolkit: https://www.youtube.com/watch?v=pX0SBJF01EU  Learn NextJS: https://www.youtube.com/watch?v=iPGXk-i-VYU&list=PLRAV69dS1uWR7KF-zV6YPYtKYEHENETyE  Learn Typescript: https://www.youtube.com/watch?v=j89BvWz8Eag&list=PLRAV69dS1uWRPSfKzwZsIm-Axxq-LxqhW  Learn Javascript: https://www.youtube.com/watch?v=2md4HQNRqJA&list=PLRAV69dS1uWSxUIk5o3vQY2-_VKsOpXLD  Learn React Native: https://www.youtube.com/watch?v=kGtEax1WQFg&list=PLRAV69dS1uWSjBBJ-egNNOd4mdblt1P4c  Learn Zustand: https://www.youtube.com/watch?v=KCr-UNsM3vA&list=PLRAV69dS1uWQMXekDgw7fRAsHmsbKWkwu  Learn Golang: https://www.youtube.com/watch?v=X4q1OM0voO0&list=PLRAV69dS1uWSR89FRQGZ6q9BR2b44Tr9N",https://i.ytimg.com/vi/rbSPe1tJowY/sddefault.jpg,2068,public,66e2e0ebce0d26e4e8b3f8de,66b5a6c2cd3c10208dfc5289,2024-09-12T12:39:09.070Z,2024-09-12T12:40:35.828Z,0
66e2e33bce0d26e4e8b3f980,cg6JGiXhQ9c,Paid LinkedList Bootcamp - Launch Video,"Get a mentor for your journey: https://visit.preplaced.in/njh Use STRIVER1000 to get extra credits.   In this video, I will be talking about  - the number of videos - the number of problems - the sub-topics that I will cover  - doubt support  - the best way to cover this bootcamp to be a master - the language used in the videos  - the price of the boot camp - launch date  Follow us on our socials: https://linktr.ee/takeuforward",https://i.ytimg.com/vi/cg6JGiXhQ9c/sddefault.jpg,581,private,66e2e33bce0d26e4e8b3f97c,66b5a6c2cd3c10208dfc5289,2024-09-12T12:48:59.948Z,2024-09-12T12:48:59.948Z,0
66e2e33cce0d26e4e8b3f990,Nq7ok-OyEpg,L1. Introduction to LinkedList | Traversal | Length | Search an Element,"Convert an array to LL: https://tinyurl.com/55cy4jtd Length of LL: https://tinyurl.com/kvdu6t2s  Search an element: https://tinyurl.com/27c9b349   Entire LL Sheet: https://takeuforward.org/linked-list/top-linkedlist-interview-questions-structured-path-with-video-solutions/   Check our A2Z DSA Course: https://takeuforward.org/strivers-a2z-dsa-course/strivers-a2z-dsa-course-sheet-2/   Please do give us a like, and subscribe to us if you are new to our channel.   Do follow us on our socials: https://linktr.ee/takeuforward",https://i.ytimg.com/vi/Nq7ok-OyEpg/sddefault.jpg,2717,private,66e2e33bce0d26e4e8b3f97c,66b5a6c2cd3c10208dfc5289,2024-09-12T12:49:00.804Z,2024-09-12T12:49:00.804Z,0
66e2e33ece0d26e4e8b3f9a0,VaECK03Dz-g,L2. Deletion and Insertion in LL | 8 Problems,"Entire LL Sheet: https://takeuforward.org/linked-list/top-linkedlist-interview-questions-structured-path-with-video-solutions/   Check our A2Z DSA Course: https://takeuforward.org/strivers-a2z-dsa-course/strivers-a2z-dsa-course-sheet-2/   Please do give us a like, and subscribe to us if you are new to our channel.   Do follow us on our socials: https://linktr.ee/takeuforward",https://i.ytimg.com/vi/VaECK03Dz-g/sddefault.jpg,3390,private,66e2e33bce0d26e4e8b3f97c,66b5a6c2cd3c10208dfc5289,2024-09-12T12:49:02.419Z,2024-09-12T12:49:02.419Z,0
66e2e340ce0d26e4e8b3f9b0,0eKMU10uEDI,L3. Introduction to Doubly LinkedList | Insertions and Deletions,"Convert Array to DLL: https://tinyurl.com/3fj6tvrt  Deletion of head of the DLL: https://tinyurl.com/mubc6f26 Deletion of tail of the DLL: https://tinyurl.com/mubc6f26 Deletion of the Kth node of the DLL: https://tinyurl.com/ytau6hwn Deletion of a given node(!head): https://tinyurl.com/2aady8f7 Insertion before the head: https://tinyurl.com/58fyn6d8 Insert after a given Node: https://tinyurl.com/26yh8tv7 Insert at end: https://tinyurl.com/4a9e8ceu   Entire LL Sheet: https://takeuforward.org/linked-list/top-linkedlist-interview-questions-structured-path-with-video-solutions/   Check our A2Z DSA Course: https://takeuforward.org/strivers-a2z-dsa-course/strivers-a2z-dsa-course-sheet-2/   Please do give us a like, and subscribe to us if you are new to our channel.   Do follow us on our socials: https://linktr.ee/takeuforward",https://i.ytimg.com/vi/0eKMU10uEDI/sddefault.jpg,3847,private,66e2e33bce0d26e4e8b3f97c,66b5a6c2cd3c10208dfc5289,2024-09-12T12:49:04.103Z,2024-09-12T12:49:04.103Z,0
66e2e341ce0d26e4e8b3f9c0,u3WUW2qe6ww,L4. Reverse a DLL | Multiple Approaches,"Problem Link: https://tinyurl.com/mw45vuf6  Entire LL Sheet: https://takeuforward.org/linked-list/top-linkedlist-interview-questions-structured-path-with-video-solutions/   Check our A2Z DSA Course: https://takeuforward.org/strivers-a2z-dsa-course/strivers-a2z-dsa-course-sheet-2/   Please do give us a like, and subscribe to us if you are new to our channel.   Do follow us on our socials: https://linktr.ee/takeuforward",https://i.ytimg.com/vi/u3WUW2qe6ww/sddefault.jpg,1110,private,66e2e33bce0d26e4e8b3f97c,66b5a6c2cd3c10208dfc5289,2024-09-12T12:49:05.709Z,2024-09-12T12:49:05.709Z,0
66e2e342ce0d26e4e8b3f9d4,XmRrGzR6udg,L5. Add 2 numbers in LinkedList | Dummy Node Approach,"Problem Link: https://tinyurl.com/5n98urdv   Entire LL Sheet: https://takeuforward.org/linked-list/top-linkedlist-interview-questions-structured-path-with-video-solutions/   Check our A2Z DSA Course: https://takeuforward.org/strivers-a2z-dsa-course/strivers-a2z-dsa-course-sheet-2/   Please do give us a like, and subscribe to us if you are new to our channel.   Do follow us on our socials: https://linktr.ee/takeuforward",https://i.ytimg.com/vi/XmRrGzR6udg/sddefault.jpg,888,private,66e2e342ce0d26e4e8b3f9d0,66b5a6c2cd3c10208dfc5289,2024-09-12T12:49:06.867Z,2024-09-12T12:49:06.867Z,0
66e2e343ce0d26e4e8b3f9e4,qf6qp7GzD5Q,L6. Odd Even Linked List | Multiple Approaches,"Problem Link: https://tinyurl.com/47fu86tm  Entire LL Sheet: https://takeuforward.org/linked-list/top-linkedlist-interview-questions-structured-path-with-video-solutions/   Check our A2Z DSA Course: https://takeuforward.org/strivers-a2z-dsa-course/strivers-a2z-dsa-course-sheet-2/   Please do give us a like, and subscribe to us if you are new to our channel.   Do follow us on our socials: https://linktr.ee/takeuforward",https://i.ytimg.com/vi/qf6qp7GzD5Q/sddefault.jpg,1445,private,66e2e342ce0d26e4e8b3f9d0,66b5a6c2cd3c10208dfc5289,2024-09-12T12:49:07.991Z,2024-09-12T12:49:07.991Z,0
66e2e345ce0d26e4e8b3f9f4,gRII7LhdJWc,"L7. Sort a LinkedList of 0's, 1's and 2's | Multiple Approaches","Problem Link: https://tinyurl.com/4mv3k36t  Entire LL Sheet: https://takeuforward.org/linked-list/top-linkedlist-interview-questions-structured-path-with-video-solutions/   Check our A2Z DSA Course: https://takeuforward.org/strivers-a2z-dsa-course/strivers-a2z-dsa-course-sheet-2/   Please do give us a like, and subscribe to us if you are new to our channel.   Do follow us on our socials: https://linktr.ee/takeuforward",https://i.ytimg.com/vi/gRII7LhdJWc/sddefault.jpg,1403,private,66e2e342ce0d26e4e8b3f9d0,66b5a6c2cd3c10208dfc5289,2024-09-12T12:49:09.304Z,2024-09-12T12:49:09.304Z,0
66e2e346ce0d26e4e8b3fa04,3kMKYQ2wNIU,L8. Remove Nth Node from the end of the LinkedList | Multiple Approaches,"Problem Link: https://tinyurl.com/4txecfpz  Entire LL Sheet: https://takeuforward.org/linked-list/top-linkedlist-interview-questions-structured-path-with-video-solutions/   Check our A2Z DSA Course: https://takeuforward.org/strivers-a2z-dsa-course/strivers-a2z-dsa-course-sheet-2/   Please do give us a like, and subscribe to us if you are new to our channel.   Do follow us on our socials: https://linktr.ee/takeuforward",https://i.ytimg.com/vi/3kMKYQ2wNIU/sddefault.jpg,983,private,66e2e342ce0d26e4e8b3f9d0,66b5a6c2cd3c10208dfc5289,2024-09-12T12:49:10.453Z,2024-09-12T12:49:10.453Z,0
